type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Equipo 1,-16.36883902,-71.53956182,-1937499.621,2838346.825,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36887264,-71.53938478,-1937505.797,2838366.465,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36934964,-71.53944019,-1937561.131,2838353.968,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.36984714,-71.53954794,-1937618.216,2838335.269,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37005254,-71.5396548,-1937640.999,2838320.475,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37019465,-71.53973609,-1937656.671,2838309.405,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37027596,-71.53984621,-1937664.837,2838295.858,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37041048,-71.53995462,-1937679.275,2838281.812,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37077395,-71.54013082,-1937719.755,2838257.096,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37115948,-71.54023902,-1937763.681,2838239.804,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37157355,-71.54031645,-1937811.345,2838225.63,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37176523,-71.54029138,-1937834.177,2838225.976,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37202875,-71.5402975,-1937865.055,2838221.849,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37226411,-71.54032399,-1937892.368,2838215.78,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37233827,-71.54038951,-1937900.255,2838207.383,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37247075,-71.54042461,-1937915.375,2838201.677,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37255666,-71.54043775,-1937925.302,2838199.067,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37265957,-71.54043993,-1937937.362,2838197.48,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37301617,-71.54057226,-1937977.586,2838177.829,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37320807,-71.54063056,-1937999.394,2838168.717,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.3734808,-71.5406192,-1938031.574,2838166.452,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37380035,-71.54063974,-1938068.851,2838159.96,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.3740342,-71.54062623,-1938096.49,2838158.446,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37423817,-71.54054636,-1938121.454,2838164.846,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37444091,-71.54047669,-1938146.146,2838170.105,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37471063,-71.54045222,-1938178.136,2838169.366,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37490948,-71.54045083,-1938201.511,2838166.933,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37516527,-71.54057227,-1938230.03,2838149.829,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37532896,-71.54063493,-1938248.469,2838140.59,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37553047,-71.54064976,-1938271.953,2838136.284,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37582611,-71.54076098,-1938305.282,2838119.82,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37608496,-71.54088486,-1938334.128,2838102.399,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37627692,-71.54097991,-1938355.482,2838089.12,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37652881,-71.54105058,-1938384.181,2838077.824,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37726646,-71.5412102,-1938468.82,2838050.112,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37780393,-71.54128231,-1938531.047,2838034.932,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37814376,-71.54135144,-1938570.094,2838022.665,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37865687,-71.54151186,-1938628.349,2837997.788,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37899271,-71.54156796,-1938667.092,2837987.05,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37917637,-71.54161616,-1938688.058,2837979.191,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37927561,-71.54164044,-1938699.41,2837975.145,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37936208,-71.54170232,-1938708.788,2837967.002,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37942671,-71.54177929,-1938715.413,2837957.432,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37952245,-71.54184935,-1938725.777,2837948.239,False, , ,0, , , , , , 
TRACK,Equipo 1,-16.37978149,-71.54194938,-1938754.946,2837933.52,False, , ,0, , , , , , 
