"cluster","name_point","code_point","lat","long","y_proj","x_proj"
26," Punto 37 (Referencial)","CL26_PP_051",-16.324417,-71.597578,-1931554789,2832344544
26," Punto 38 (Referencial)","CL26_PP_052",-16.326517,-71.596127,-1931819546,2832481893
26," Punto 39 (Referencial)","CL26_PP_053",-16.328571,-71.595528,-1932068.25,2832523216
26," Punto 40 (Referencial)","CL26_PP_054",-16.337543,-71.59222,-1933163273,2832782077
26," Cancha_Deportiva_JLBYR_III","CL26_PP_055",-16.336423,-71.593317,-1933018016,2832672201
26," Punto 41 (Referencial)","CL26_PP_056",-16.337002,-71.595466,-1933059119,2832421016
26," Punto 42 (Referencial)","CL26_PP_057",-16.334744,-71.59572,-1932790774,2832421474
26," Punto 43 (Referencial)","CL26_PP_058",-16.333483,-71.597625,-1932618858,2832221797
26," Losa_Deportiva_JLBYR_II","CL26_PP_059",-16.331779,-71.600024,-1932388747,2831971839
26," Punto 44 (Referencial)","CL26_PP_060",-16.330274,-71.59803,-1932236949,2832217.44
26," IEP_Linus_Pauling","CL26_PP_061",-16.328467,-71.602688,-1931966503,2831712648
26," Punto 45 (Referencial)","CL26_PP_062",-16.324815,-71.599084,-1931582698,2832168612
26," Punto 46 (Referencial)","CL26_PP_063",-16.324057,-71.60331,-1931440857,2831699206
26," Punto 47 (Referencial)","CL26_PP_064",-16.326008,-71.604966,-1931649266,2831486.17
26," Cancha_Sintetica_El_Porvenir","CL26_PP_065",-16.323033,-71.607158,-1931272.52,2831276111
26," Punto 48 (Referencial)","CL26_PP_066",-16.322125,-71.610092,-1931129238,2830955161
26," Punto 49 (Referencial)","CL26_PP_067",-16.320435,-71.612894,-1930895788,2830659293
26," Loza Urb. Transoceanica Arequipa","CL26_PP_068",-16.335073,-71.590544,-1932894179,2833004143
26," Parque Guardia Republicana","CL26_PP_069",-16.318049,-71.593371,-1930859.55,2832904081
26," Capilla Virgen De Chapi - Bustamante Sector 2","CL26_PP_070",-16.330815,-71.59961,-1932280.72,2832031269
