"cluster","name_point","code_point","lat","long","y_proj","x_proj"
24," Losa_Deportiva_Las_Torres","CL24_PP_052",-16.322476,-71.566572,-1931714823,2835886107
24," Losa_Deportiva_Aldo_Moro","CL24_PP_053",-16.323982,-71.567866,-1931875504,2835719809
24," Parque_Maria_Auxiliadora","CL24_PP_054",-16.325444,-71.567822,-1932047774,2835705837
24," Punto 37 (Referencial)","CL24_PP_055",-16.326151,-71.569936,-1932104337,2835456902
24," Parque_Alipio_Ponce","CL24_PP_056",-16.326968,-71.571404,-1932181.91,2835279812
24," Parque_Las_Flores_I","CL24_PP_057",-16.328117,-71.570899,-1932323187,2835322184
24," Punto 38 (Referencial)","CL24_PP_058",-16.328624,-71.568533,-1932412371,2835583947
24," Punto 39 (Referencial)","CL24_PP_059",-16.329341,-71.570636,-1932470243,2835336135
24," Punto 40 (Referencial)","CL24_PP_060",-16.330685,-71.568375,-1932656422,2835575128
24," Parque_Zona_IV","CL24_PP_061",-16.331611,-71.569127,-1932755762,2835477827
24," Punto 41 (Referencial)","CL24_PP_062",-16.330973,-71.570573,-1932662713,2835322109
24," Losa_Deportiva_Las_Flores_III","CL24_PP_063",-16.330427,-71.571322,-1932589202,2835244247
24," Punto 42 (Referencial)","CL24_PP_064",-16.331265,-71.572259,-1932675889,2835127109
24," Punto 43 (Referencial)","CL24_PP_065",-16.328966,-71.573166,-1932394511,2835054065
24," Mercado_Andres_Avelino_Caceres","CL24_PP_066",-16.329496,-71.574362,-1932441782,2834911.55
24," Punto 44 (Referencial)","CL24_PP_067",-16.331061,-71.575645,-1932609522,2834745749
24," Cancha_Sintetica_Sportimax","CL24_PP_068",-16.332681,-71.57449,-1932814254,2834855724
24," Punto 45 (Referencial)","CL24_PP_069",-16.334277,-71.579077,-1932944252,2834314827
24," Cancha De Tierra","CL24_PP_070",-16.322048,-71.569078,-1931633.17,2835607425
24," Parque","CL24_PP_071",-16.325011,-71.569738,-1931972.92,2835494144
24," Comisaria De Familia","CL24_PP_072",-16.33303,-71.555191,-1933097103,2837039985
24,"IEI Los Patitos","CL24_PP_073",-16.332294,-71.556497,-1932994277,2836901415
24," Asoc Las Flores Zona 7","CL24_PP_074",-16.330692,-71.567134,-1932672792,2835715785
24," I.E Jesus Es Mi Pastor","CL24_PP_075",-16.32675,-71.568647,-1932190836,2835595327
