cluster,name_point,code_point,lat,long,y_proj,x_proj
17, Parque_Mariano_Santos_Villa_Guardia_Civil,CL17_PP_037,-16.424297,-71.514273,-1944332964,2840490369
17, Sunat,CL17_PP_038,-16.425101,-71.51512,-1944416716,2840383817
17, Parque_Santa_Rosa,CL17_PP_039,-16.425218,-71.513388,-1944452335,2840578657
17, Urb. Guardia Civil,CL17_PP_040,-16.426687,-71.512716,-1944633394,2840635623
17, Urb. Las Terrazas Y Urb Los Alamos (Movil),CL17_PP_041,-16.427376,-71.512356,-1944718882,2840667421
17, Cancha_Karito,CL17_PP_042,-16.426855,-71.511553,-1944667821,2840765283
17, Parque_De_La_2Da_Etapa,CL17_PP_043,-16.426239,-71.511096,-1944601229,2840825.16
17, Parque_Infantil_Neptali_Valderrama,CL17_PP_044,-16.425485,-71.511588,-1944506437,2840779246
17, Losa_Deportiva_Asociacion_Las_Cucardas,CL17_PP_045,-16.424963,-71.510713,-1944456168,2840885287
17, Losa_Deportiva_Urb_Colonial_Etapa_2,CL17_PP_046,-16.425451,-71.509753,-1944525624,2840987745
17, Colegio_Adonai_Internacional,CL17_PP_047,-16.425962,-71.50981,-1944584934,2840974593
17, Urb. Colonial 1 Y 2 (Movil),CL17_PP_048,-16.424962,-71.509291,-1944474014,2841046528
17, Urb. Las Marias (Movil),CL17_PP_049,-16.426004,-71.509236,-1944597.12,2841039124
17, Losa_Deportiva_Urb_Los_Jazmines,CL17_PP_050,-16.426524,-71.508387,-1944668935,2841128578
17, Urb. 200 Millas (Movil),CL17_PP_051,-16.423816,-71.507282,-1944364765,2841289315
17, Deprove,CL17_PP_052,-16.423376,-71.50548,-1944335841,2841499395
17, Parque Lencio Prado (Movil),CL17_PP_053,-16.424291,-71.505335,-1944445167,2841503857
17, Parque_Leoncio_Prado,CL17_PP_054,-16.42132,-71.501262,-1944147596,2842004581
17, Skaterpark_Paucarpata,CL17_PP_055,-16.422906,-71.501399,-1944332193,2841968281
17, Centro De Salud Ampl. Paucarpata,CL17_PP_056,-16.427146,-71.503321,-1944806026,2841694831
17, Parque_Puente_Kennedy,CL17_PP_057,-16.426048,-71.504728,-1944659.25,2841549677
17, Urb Villacontinental Y San Agustin (Movil),CL17_PP_058,-16.429073,-71.512252,-1944919551,2840656999
17, Parque_Luz_De_Luna,CL17_PP_059,-16.429503,-71.511719,-1944976799,2840711799
17, Parque_Zafiros_II,CL17_PP_060,-16.430282,-71.510479,-1945083.98,2840842188
17, Parque_Zafiros_I,CL17_PP_061,-16.43032,-71.50936,-1945102584,2840968.56
17, Urb. Los Zafiros Y Urb. San Salvador (Movil),CL17_PP_062,-16.430913,-71.51115,-1945149628,2840757851
17, Parque_Urb_Los_Jazmines,CL17_PP_063,-16.431935,-71.509423,-1945291512,2840940271
17, Colegio_Jose_Luis_Del_Carpio_Rivera,CL17_PP_064,-16.432965,-71.510398,-1945400.19,2840816242
17, Local_Municipalidad_De_Paucarpata,CL17_PP_065,-16.433614,-71.510492,-1945475244,2840797086
17, Quinta_Dorada_Eventos,CL17_PP_066,-16.438312,-71.506751,-1946074436,2841159682
17, Grifo_Colon,CL17_PP_067,-16.442673,-71.503573,-1946626947,2841462834
17, Grifo_Primax_Santa_Fe,CL17_PP_068,-16.444751,-71.50431,-1946861743,2841352041
17, Av. Alfonso Ugarte (Movil),CL17_PP_069,-16.437672,-71.497434,-1946117081,2842224401
17, Iglesia_Santa_Ana_De_Paucarpata,CL17_PP_070,-16.432937,-71.503882,-1945479263,2841555375
17, Plaza_De_Paucarpata,CL17_PP_071,-16.432821,-71.504314,-1945460174,2841507915
17, Cementerio_De_Paucarpata,CL17_PP_072,-16.430182,-71.503158,-1945164758,2841673.55
17, Parque_Cristo_Rey,CL17_PP_073,-16.429157,-71.501572,-1945064389,2841866801
17, Parque Cristo Rey,CL17_PP_074,-16.429937,-71.499968,-1945176303,2842038451
17, Jiron San Martin (Movil),CL17_PP_075,-16.427797,-71.500268,-1944921097,2842032468
17, Estadio_Maximo_Carrasco_Meza,CL17_PP_076,-16.426904,-71.501474,-1944800.94,2841907422
17, Cancha Deportiva Campo De Marte,CL17_PP_077,-16.426754,-71.499222,-1944811785,2842164732
17, Losa_Deportiva_Morro_De_Arica,CL17_PP_078,-16.425014,-71.50007,-1944596644,2842091369
17, Cancha_Sintetica_La_Colonial,CL17_PP_079,-16.423188,-71.499199,-1944393127,2842214044
17, Av. Mariscal Sucre (Movil),CL17_PP_080,-16.422046,-71.498914,-1944262562,2842261315
17, Las nubes (Movil),CL17_PP_081,-16.422251,-71.497506,-1944304443,2842418285
17, Iglesia_Evangelica_Peruana_Campo_De_Marte,CL17_PP_082,-16.422753,-71.496019,-1944382217,2842580324
17, Alto De La Luna,CL17_PP_083,-16.422584,-71.495412,-1944370035,2842651367
17, Colegio_Circa_Virgen_De_Chapi,CL17_PP_084,-16.425346,-71496,-1944687.1,2842548514
17, Urb. Nuevo Peru,CL17_PP_085,-16.424828,-71.49763,-1944605635,2842370474
17, Urb. Morro De Arica,CL17_PP_086,-16.425772,-71.498374,-1944707136,2842273748
17, Espaldas Colegio Heroes Del Cenepa,CL17_PP_087,-16.426439,-71.498087,-1944789126,2842297553
17, Parque Planetario,CL17_PP_088,-16.428186,-71.498207,-1944992854,2842261062
17, Centro De Salud Campo De Marte,CL17_PP_089,-16.427298,-71.496744,-1944907025,2842438581
17, Losa_Deportiva_Jesus_De_Nazareno,CL17_PP_090,-16.430928,-71.4987,-1945308762,2842169239
17, San Lucas San Ignacio (Movil),CL17_PP_091,-16.431866,-71.496871,-1945442091,2842364329
17, Cancha_Deportiva_Cristo_Rey,CL17_PP_092,-16.429832,-71.496003,-1945214103,2842489401
17, Losa_Deportiva_Campo_De_Marte_I,CL17_PP_093,-16.425621,-71.49479,-1944734707,2842682114
17, Av Los Claveles (Movil),CL17_PP_094,-16.425838,-71.493407,-1944777689,2842836091
17, Losa_Deportiva_La_Colina,CL17_PP_095,-16.426631,-71.49382,-1944865634,2842778.87
17, Tupac Amaru (Movil),CL17_PP_096,-16.427194,-71.493173,-1944939962,2842844857
17, Av. El Sol (Movil),CL17_PP_097,-16.427726,-71.49299,-1945004.78,2842858636
17, Av. Primavera (Movil),CL17_PP_098,-16.42875,-71.492749,-1945128135,2842872545
17, Alto De La Luna (Movil),CL17_PP_099,-16.428659,-71.492703,-1945118026,2842878953
17, Cristo Rey (Movil),CL17_PP_100,-16.429227,-71.493616,-1945173211,2842767985
17, Losa_Deportiva_Campo_De_Marte,CL17_PP_101,-16.426669,-71.49032,-1944914362,2843175243
17, Parque La Ramosa,CL17_PP_102,-16.427907,-71.490236,-1945060877,2843168544
17, Cancha Deportiva La Finca,CL17_PP_103,-16.429409,-71.490878,-1945229225,2843076061
17, Cancha Deportiva Nueva Alborada,CL17_PP_104,-16.432653,-71.492579,-1945588839,2842840667
17, Centro De Salud Nueva Alborada,CL17_PP_105,-16.433842,-71.491328,-1945744359,2842966928
17, Capilla_Santa_Maria_De_La_Alborada,CL17_PP_106,-16.435385,-71.491055,-1945929097,2842977653
17, Estadio_Nueva_Alborada,CL17_PP_107,-16.435056,-71.489598,-1945908879,2843147.17
17, Cancha Deportiva Texas 2000,CL17_PP_108,-16.431323,-71.489141,-1945476074,2843247931
17, Taller Buena Vista Zona A,CL17_PP_109,-16.429393,-71.48834,-1945259452,2843364058
17, Taller Buenvista Zona B,CL17_PP_110,-16.427544,-71.489097,-1945032636,2843302455
17,IEI_Buena_Vista,CL17_PP_111,-16.427226,-71.48794,-1945009909,2843437819
17, Casa_Parque_Infantil,CL17_PP_112,-16.425499,-71.488087,-1944805142,2843443785
17, Nueva_Carretera_Buena_Vista,CL17_PP_113,-16.423949,-71.485927,-1944650351,2843709036
17, Losa_Deportiva_Ampliacion_Buena_Vista,CL17_PP_114,-16.428205,-71.486992,-1945136926,2843532484
17, Losa_Deportiva_Buena_Vista_III,CL17_PP_115,-16.430038,-71.485832,-1945366966,2843639991
17, Cancha Deportiva Cerrito Buena Vista 2,CL17_PP_116,-16.432392,-71.487375,-1945624016,2843434163
17, Cancha Deportiva Cerrito Buena Vista 3,CL17_PP_117,-16.431641,-71.485078,-1945564847,2843704471
17, Losa_Deportiva_Buena_Vista_II,CL17_PP_118,-16.43387,-71.485634,-1945819701,2843612195
17, Escuela Santa Maria,CL17_PP_119,-16.435038,-71.486444,-1945946679,2843505032
17, Losa_Deportiva_Tres_Marias,CL17_PP_120,-16.436027,-71.486277,-1946064991,2843510998
17, Virgen De La Sunta (Movil),CL17_PP_121,-16.436026,-71.483459,-1946100544,2843830542
17, Reservorio_De_Agua,CL17_PP_122,-16.435133,-71.483745,-1945992003,2843809826
17, Paradero Final Santa Maria 2,CL17_PP_123,-16.433001,-71.484028,-1945737926,2843805698
17, Parque_Santa_Maria,CL17_PP_124,-16.432579,-71.4828,-1945703887,2843950479
17, Kioscos Santa Maria (Movil),CL17_PP_125,-16.432376,-71.481812,-1945692541,2844065174
17, Paradero Final Santa Maria 1,CL17_PP_126,-16.434572,-71.48194,-1945948938,2844021856
17, Estadio_Santa_Maria,CL17_PP_127,-16.433983,-71.481208,-1945889001,2844112586
17, Iglesia_Del_Nazareno_Huacsapata,CL17_PP_128,-16.431124,-71.479994,-1945568449,2844287747
17, Los Angeles,CL17_PP_129,-16.435622,-71.480482,-1946090766,2844173408
17, Cancha_De_Tierra_122,CL17_PP_130,-16.433118,-71.47464,-1945870526,2844868717
17, Losa_Deportiva_122,CL17_PP_131,-16.435359,-71.473757,-1946145025,2844939439
17, Mirador San Lucas,CL17_PP_132,-16.432278,-71.498311,-1945472283,2842195657
17, Parque Divino Ninho Jesus,CL17_PP_133,-16.421149,-71.51412,-1943965087,2840548905
17, Calle Malecon Arica Con Belaunde,CL17_PP_134,-16.423677,-71.501411,-1944422.62,2841956825
17,IEI Campo Marte,CL17_PP_135,-16.426057,-71.4972,-1944755461,2842403133
17,Coliseo El Penhon,CL17_PP_136,-16.42746476,-71.49103887,-1944998763,2843083301
17,Cancha Sintetica La Calerita,CL17_PP_137,-16.4243754,-71.49905338,-1944534469,2842215006
17,Mercado Alto Porongoche,CL17_PP_138,-16.41981083,-71.5024682,-1943955053,2841887568
17,Parque Sor Ana De Los Angeles,CL17_PP_139,-16.42294075,-71.51566758,-1944156029,2840349998
17,Parque Sor Ana De Los Angeles II Etapa,CL17_PP_140,-16.42215657,-71.51373071,-1944088367,2840579861
17,Parque Mirador San Ignacio,CL17_PP_141,-16.43191621,-71.49562903,-1945463696,2842504492
17,Capilla Virgen De Chapi La Finca,CL17_PP_142,-16.42853371,-71.49102488,-1945124531,2843070877
17,Parque Comite 11 - N. Alborada,CL17_PP_143,-16.43157001,-71.49045468,-1945488475,2843095735
17,Parque Comite 1 - N. Alborada,CL17_PP_144,-16.43228995,-71.49135105,-1945561719,2842984.66
