cluster;name_point;code_point;lat;long;y_proj;x_proj
30; Calle 4 Con Calle 13 A Una Cuadra Del Reservorio;CL30_PP_045;-16.472022;-71.524943;-1949804.188;2838655.671
30; Parque_Wilber_J;CL30_PP_046;-16.474494;-71.524278;-1950102.963;2838698.62
30; Balcones De Umapalca - Victoria;CL30_PP_047;-16.468502;-71.511211;-1949564.519;2840258.263
30; Los Angeles(Movil);CL30_PP_048;-16.469357;-71.495617;-1949862.482;2842014.664
30; Losa_Deportiva_El_Chavito;CL30_PP_049;-16.473846;-71.497531;-1950365.586;2841738.742
30; Loza Deportiva Villa San Juan;CL30_PP_050;-16.475346;-71.499383;-1950518.329;2841509.112
30; Losa_Deportiva_Villa_Victoria;CL30_PP_051;-16.476921;-71.4994;-1950703.137;2841486.496
30; Villa Don Favio- Villa Fortaleza;CL30_PP_052;-16.473739;-71.50159;-1950301.578;2841280.053
30; Coliseo_De_Gallos_Maria_Magdalena;CL30_PP_053;-16.473567;-71.504022;-1950250.558;2841006.645
30; Interseccion Calle Javier Heraud Con Calle Libertad;CL30_PP_054;-16.474039;-71.505198;-1950291.107;2840867.15
30; Complejo 1 De Mayo;CL30_PP_055;-16.473447;-71.507119;-1950197.229;2840657.181
30; Interseccion Calle Libertad Con Horacio;CL30_PP_056;-16.476418;-71.508664;-1950526.662;2840443.058
30; Interseccion Cesar Vallejo Con 7 De Octubre;CL30_PP_057;-16.476705;-71.505822;-1950596.381;2840761.415
30; Mercado Horacio Zevallos;CL30_PP_058;-16.476841;-71.50427;-1950632.022;2840935.542
30; Parque Cristo Resucitado (Calle Flora Tristan Con Union);CL30_PP_059;-16.477539;-71.501789;-1950745.458;2841207.589
30; Puesto De Salud Horacio Zevallos;CL30_PP_060;-16.479602;-71.500738;-1951001.128;2841299.617
30; Parque Parra;CL30_PP_061;-16.481316;-71.501706;-1951190.208;2841167.381
30; Parque Angamos (Cesar Vallejo);CL30_PP_062;-16.479052;-71.50368;-1950899.23;2840973.378
30; Colegio Gran Maestro;CL30_PP_063;-16.47872;-71.506494;-1950824.57;2840658.787
30; Maquicentro;CL30_PP_064;-16.480926;-71.505614;-1951094.862;2840729.557
30; Colegio Divina Providencia;CL30_PP_065;-16.483432;-71.505965;-1951384.795;2840656.856
30; Interseccion Calle Encinas Con Tupac Amaru;CL30_PP_066;-16.480396;-71.50836;-1950997.806;2840425.281
30; Loza Deportiva Villa Sbandia;CL30_PP_067;-16.484694;-71.510016;-1951481.701;2840181.145
30; Villa Sabandia-Villa Las Gaviotas (Puesto Movil);CL30_PP_068;-16.483966;-71.511186;-1951381.359;2840058.102
30; Asoc_Cerrito_San_Juan;CL30_PP_069;-16.481974;-71.518028;-1951060.696;2839308.816
30; Reserrvorio Sec E Horacio Zevallos;CL30_PP_070;-16.486453;-71.501922;-1951790.928;2841075.4
30; Ovalo Horacio Zevallos (Piscina);CL30_PP_071;-16.489723;-71.50643;-1952117.901;2840521.5
30; IE_400701_Paz_Y_Esperanza;CL30_PP_072;-16.490059;-71.507664;-1952141.726;2840377.23
30; Parque_Villa_Hermosa;CL30_PP_073;-16.487078;-71.508421;-1951781.958;2840330.601
30; Paradero Villa Socabaya;CL30_PP_074;-16.488772;-71.510368;-1951956.27;2840087.684
30; Parque_San_Fernado_De_Socabaya;CL30_PP_075;-16.48677;-71.516318;-1951645.707;2839439.65
30; Colegio Corazon De Jesus;CL30_PP_076;-16.488158;-71.519395;-1951769.763;2839072.709
30; Colegio San Fernando (Local Social La Pampa);CL30_PP_077;-16.485464;-71.519594;-1951450.803;2839085.526
30; Parque Canarios;CL30_PP_078;-16.468717;-71.52549;-1949409.064;2838637.01
30; Grifo Ava Villa Del Sur;CL30_PP_079;-16.488405;-71.516192;-1951839.355;2839432.46
30; Grifo San Miguel;CL30_PP_080;-16.484394;-71.501399;-1951555.683;2841161.735
30; Estadio Horacio Zeballos Gamez;CL30_PP_081;-16.481981;-71.505167;-1951224.459;2840766.363
30; Asociacion Divino Ninho;CL30_PP_082;-16.484659;-71.513516;-1951433.241;2839784.929
30; Avenida;CL30_PP_083;-16.479985;-71.509853;-1950930.61;2840261.46
30; Parque Zona 15;CL30_PP_084;-16.47503;-71.504115;-1950421.243;2840976.893
30; Parque;CL30_PP_085;-16.465762;-71.498883;-1949398.766;2841691.643
30; I.E.P. The Koritos;CL30_PP_086;-16.446003;-71.496661;-1947105.612;2842202.811
30; Institucion Educativa 40193 Florentino Portugal;CL30_PP_087;-16.454985;-71.494943;-1948182.587;2842279.749
30;Plaza De Coripata;CL30_PP_088;-16.44715477;-71.49770145;-1947227.755;2842069.746
30;New Gas;CL30_PP_089;-16.46791094;-71.51858666;-1949401.729;2839430.015
30;Cancha Deportiva Al Lado De La Parroquia Virgen De La Asunta - Rosaspata;CL30_PP_090;-16.47286387;-71.51886762;-1949979.963;2839333.203
30;Parque Menelik;CL30_PP_091;-16.48749657;-71.51950324;-1951690.7;2839069.128
30;Centro De Recreacion Guardia Republicana;CL30_PP_092;-16.46754083;-71.52385022;-1949291.655;2838838.283
30;Parque Socabaya;CL30_PP_093;-16.47133225;-71.52631399;-1949705.824;2838509.332
30;Parque El Sebastian;CL30_PP_094;-16.47220417;-71.52296924;-1949850.562;2838876.982
30;Losa Deportiva El Herraje - Buena Vista;CL30_PP_095;-16.4483452;-71.49163184;-1947444.446;2842742.267
30;Cancha - Villa Los Jardines;CL30_PP_096;-16.4749062;-71.50096825;-1950446.573;2841335.2
30;Puesto De Salud Horacio Zeballos Gomes;CL30_PP_097;-16.47861617;-71.49934935;-1950902.921;2841469.968
