type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,FA11 - Loza Deportiva Angeles Zona B,-16.30851665,-71.54911209,-1930293.816,2838047.683,False, , ,0, , , , , , 
TRACK,FA11 - Loza Deportiva Angeles Zona B,-16.30931632,-71.54515888,-1930437.284,2838485.775,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30594555,-71.54869677,-1929996.993,2838128.148,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30554203,-71.54964755,-1929937.683,2838025.52,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30554985,-71.55023777,-1929931.208,2837958.462,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30651939,-71.55120605,-1930032.972,2837836.042,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.3062434,-71.55158555,-1929995.799,2837796.571,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.3075167,-71.55273822,-1930130.935,2837649.296,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30743063,-71.55296737,-1930117.955,2837624.418,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30879705,-71.5540407,-1930265.021,2837484.939,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30950231,-71.55350617,-1930354.561,2837536.429,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30924281,-71.55082771,-1930357.627,2837843.64,False, , ,0, , , , , , 
TRACK,FA12 - loza depor. Angeles Zn A,-16.30950601,-71.54944367,-1930405.883,2837997.233,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.31244555,-71.55151185,-1930725.275,2837724.485,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.30938172,-71.55060907,-1930376.683,2837866.641,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.30959476,-71.55361027,-1930364.116,2837523.421,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.30871014,-71.55414351,-1930253.525,2837474.403,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.31008071,-71.55577474,-1930394.091,2837271.585,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.31116939,-71.55664435,-1930511.082,2837158.822,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.31201166,-71.5571103,-1930604.182,2837095.043,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.31408986,-71.55713048,-1930848.043,2837065.801,False, , ,0, , , , , , 
TRACK,FA13 - ex terminal Canarios,-16.31406452,-71.55196483,-1930909.775,2837652.096,False, , ,0, , , , , , 
TRACK,FA14 - I.E Internac. Johannes Kepler, , ,-1.516416327,20763369.87, , , , , , , , , , 
TRACK,FA14 - I.E Internac. Johannes Kepler,-16.31626488,-71.55710595,-1931103.834,2837040.371,False, , ,0, , , , , , 
TRACK,FA14 - I.E Internac. Johannes Kepler,-16.31623628,-71.55469532,-1931130.674,2837314.186,False, , ,0, , , , , , 
TRACK,FA14 - I.E Internac. Johannes Kepler,-16.31623395,-71.55259416,-1931156.726,2837552.56,False, , ,0, , , , , , 
TRACK,FA14 - I.E Internac. Johannes Kepler,-16.31417889,-71.55201546,-1930922.576,2837644.869,False, , ,0, , , , , , 
TRACK,FA14 - I.E Internac. Johannes Kepler,-16.3141943,-71.55712073,-1930860.432,2837065.552,False, , ,0, , , , , , 
