ident;lat;long;y_proj;x_proj;new_seg
1.11.55-14;-16.3703037;-71.49697712;-1938207.829;2843157.569;False
1.11.55-14;-16.37017829;-71.49687678;-1938194.359;2843170.589;False
1.11.55-14;-16.36999449;-71.49700008;-1938171.209;2843159.002;False
1.11.55-14;-16.3701388;-71.4972211;-1938185.378;2843132.048;False
1.11.55-14;-16.37033849;-71.49741374;-1938206.413;2843107.589;False
1.11.55-15; ; ;-1.516416327;20763369.87; 
1.11.55-15;-16.37016887;-71.49754685;-1938184.805;2843094.705;False
1.11.55-15;-16.37028196;-71.4974618;-1938199.165;2843102.876;False
1.11.55-15;-16.37027484;-71.49744091;-1938198.592;2843105.338;False
1.11.55-15;-16.37007394;-71.49723229;-1938177.616;2843131.625;False
1.11.55-15;-16.36975464;-71.49677802;-1938145.826;2843187.323;False
1.11.55-15;-16.369705;-71.49672893;-1938140.614;2843193.539;False
1.11.55-15;-16.36964366;-71.49672536;-1938133.451;2843194.745;False
1.11.55-15;-16.36955535;-71.49681897;-1938121.896;2843185.28;False
1.11.55-15;-16.36960461;-71.49692534;-1938126.342;2843172.571;False
1.11.55-15;-16.36996815;-71.49744396;-1938162.519;2843108.997;False
1.11.56-1; ; ;-1.516416327;20763369.87; 
1.11.56-1;-16.36928287;-71.49580952;-1938102.605;2843303.341;False
1.11.56-1;-16.36897839;-71.49549138;-1938070.84;2843343.404;False
1.11.56-1;-16.36886938;-71.49529889;-1938060.458;2843366.662;False
1.11.56-1;-16.36883807;-71.49531327;-1938056.598;2843365.44;False
1.11.56-1;-16.36868993;-71.49515365;-1938041.205;2843385.481;False
1.11.56-1;-16.36842241;-71.49531506;-1938007.737;2843370.664;False
1.11.56-1;-16.36883546;-71.49576717;-1938050.569;2843313.987;False
1.11.56-1;-16.36912792;-71.49604649;-1938081.412;2843278.485;False
1.11.56-2; ; ;-1.516416327;20763369.87; 
1.11.56-2;-16.36875534;-71.49507356;-1938049.9;2843393.711;False
1.11.56-2;-16.36884168;-71.49499489;-1938061.036;2843401.508;False
1.11.56-2;-16.36879717;-71.494764;-1938058.717;2843428.28;False
1.11.56-2;-16.36857422;-71.49495761;-1938030.08;2843409.229;False
1.11.56-2;-16.36848774;-71.49496069;-1938019.881;2843410.009;False
1.11.56-2;-16.36835657;-71.49493041;-1938004.851;2843415.156;False
1.11.56-2;-16.36827429;-71.49493639;-1937995.107;2843415.552;False
1.11.56-2;-16.36822967;-71.4949452;-1937989.754;2843415.136;False
1.11.56-2;-16.36819344;-71.49496562;-1937985.239;2843413.292;False
1.11.56-2;-16.36823132;-71.49508621;-1937988.17;2843399.119;False
1.11.56-2;-16.36835165;-71.49529532;-1937999.672;2843373.828;False
1.11.56-3; ; ;-1.516416327;20763369.87; 
1.11.56-3;-16.3698102;-71.49616001;-1938160.146;2843256.699;False
1.11.56-3;-16.36980727;-71.49607861;-1938160.827;2843265.971;False
1.11.56-3;-16.36947951;-71.49567992;-1938127.343;2843315.474;False
1.11.56-3;-16.36936121;-71.49572352;-1938112.893;2843312.074;False
1.11.56-3;-16.36933285;-71.49578214;-1938108.823;2843305.794;False
1.11.56-3;-16.36969589;-71.49630581;-1938144.877;2843241.654;False
1.11.57-1; ; ;-1.516416327;20763369.87; 
1.11.57-1;-16.37201208;-71.4967242;-1938411.742;2843163.95;False
1.11.57-1;-16.37141764;-71.49572696;-1938354.47;2843284.83;False
1.11.57-1;-16.3711654;-71.4958868;-1938322.818;2843269.993;False
1.11.57-1;-16.37172535;-71.49680891;-1938376.985;2843158.086;False
1.11.57-2; ; ;-1.516416327;20763369.87; 
1.11.57-2;-16.37236751;-71.49662682;-1938454.73;2843170.354;False
1.11.57-2;-16.3717145;-71.49554307;-1938391.668;2843301.812;False
1.11.57-2;-16.37147256;-71.49569752;-1938361.294;2843287.452;False
1.11.57-2;-16.3720567;-71.49669905;-1938417.302;2843166.221;False
1.11.57-3; ; ;-1.516416327;20763369.87; 
1.11.57-3;-16.37264275;-71.49668525;-1938486.334;2843160.132;False
1.11.57-3;-16.37281621;-71.49665806;-1938507.056;2843160.951;False
1.11.57-3;-16.37296044;-71.4966166;-1938524.525;2843163.77;False
1.11.57-3;-16.37300329;-71.4965628;-1938530.238;2843169.313;False
1.11.57-3;-16.37300788;-71.49649841;-1938531.59;2843176.557;False
1.11.57-3;-16.37294665;-71.49639039;-1938525.757;2843189.609;False
1.11.57-3;-16.37251689;-71.4959111;-1938481.305;2843249.587;False
1.11.57-3;-16.3723838;-71.4957006;-1938468.322;2843275.202;False
1.11.57-3;-16.3721177;-71.49579422;-1938435.876;2843268.058;False
1.11.57-3;-16.37179069;-71.49528462;-1938403.879;2843330.133;False
1.11.57-3;-16.37172223;-71.49514685;-1938397.572;2843346.655;False
1.11.57-3;-16.37156945;-71.4952116;-1938378.805;2843341.305;False
1.11.57-3;-16.37244486;-71.49665532;-1938463.46;2843166.111;False
1.11.57-4; ; ;-1.516416327;20763369.87; 
1.11.57-4;-16.37168693;-71.49549546;-1938389.029;2843307.572;False
1.11.57-4;-16.37146122;-71.4951217;-1938367.222;2843352.916;False
1.11.57-4;-16.37113994;-71.49510084;-1938329.736;2843359.478;False
1.11.57-4;-16.37111765;-71.49512416;-1938326.823;2843357.124;False
1.11.57-4;-16.37144499;-71.49565171;-1938358.633;2843293.009;False
1.11.57-5; ; ;-1.516416327;20763369.87; 
1.11.57-5;-16.37138816;-71.49568957;-1938351.479;2843289.456;False
1.11.57-5;-16.3710324;-71.4951436;-1938316.562;2843356.032;False
1.11.57-5;-16.37099872;-71.49513815;-1938312.673;2843357.09;False
1.11.57-5;-16.37080181;-71.49526263;-1938287.967;2843345.541;False
1.11.57-5;-16.37114449;-71.49583686;-1938320.992;2843275.931;False
1.11.57-6; ; ;-1.516416327;20763369.87; 
1.11.57-6;-16.37095392;-71.4956563;-1938300.877;2843298.901;False
1.11.57-6;-16.37060029;-71.49508056;-1938266.585;2843368.826;False
1.11.57-6;-16.37031545;-71.49526016;-1938230.853;2843352.173;False
1.11.57-6;-16.37067597;-71.49584663;-1938265.82;2843280.942;False
1.11.57-7; ; ;-1.516416327;20763369.87; 
1.11.57-7;-16.37047865;-71.49597592;-1938241.005;2843268.852;False
1.11.57-7;-16.37061245;-71.49587182;-1938258.039;2843278.914;False
1.11.57-7;-16.37025064;-71.49527543;-1938223.046;2843351.287;False
1.11.57-7;-16.36997098;-71.49547293;-1938187.697;2843332.537;False
1.11.57-7;-16.37028112;-71.49599063;-1938217.611;2843269.763;False
1.11.58-1; ; ;-1.516416327;20763369.87; 
1.11.58-1;-16.37426446;-71.49459758;-1938703.199;2843375.754;False
1.11.58-1;-16.37399224;-71.49428053;-1938675.212;2843415.272;False
1.11.58-1;-16.37393195;-71.49431397;-1938667.706;2843412.267;False
1.11.58-1;-16.3740914;-71.49472288;-1938681.285;2843363.802;False
1.11.58-1;-16.37422298;-71.49467488;-1938697.349;2843367.528;False
1.11.58-2; ; ;-1.516416327;20763369.87; 
1.11.58-2;-16.37360673;-71.4944473;-1938627.813;2843401.392;False
1.11.58-2;-16.37376071;-71.49486707;-1938640.611;2843351.766;False
1.11.58-2;-16.37406742;-71.49475059;-1938678.118;2843360.972;False
1.11.58-2;-16.37391983;-71.49432571;-1938666.135;2843411.094;False
1.11.58-3; ; ;-1.516416327;20763369.87; 
1.11.58-3;-16.37326335;-71.49459989;-1938585.543;2843388.568;False
1.11.58-3;-16.37343904;-71.49503564;-1938600.692;2843336.847;False
1.11.58-3;-16.37355172;-71.49499214;-1938614.48;2843340.309;False
1.11.58-3;-16.37372457;-71.49487768;-1938636.231;2843351.035;False
1.11.58-3;-16.37356903;-71.49446708;-1938623.135;2843399.64;False
1.11.58-4; ; ;-1.516416327;20763369.87; 
1.11.58-4;-16.37293329;-71.49473239;-1938545.092;2843377.849;False
1.11.58-4;-16.37306835;-71.49508702;-1938556.49;2843335.86;False
1.11.58-4;-16.37338505;-71.49502907;-1938594.431;2843338.297;False
1.11.58-4;-16.37324035;-71.49460779;-1938582.741;2843387.973;False
1.11.58-5; ; ;-1.516416327;20763369.87; 
1.11.58-5;-16.3725917;-71.49484722;-1938503.509;2843369.286;False
1.11.58-5;-16.37274611;-71.49526183;-1938516.424;2843320.24;False
1.11.58-5;-16.37288037;-71.49514929;-1938533.618;2843331.252;False
1.11.58-5;-16.37303128;-71.49509322;-1938552.056;2843335.641;False
1.11.58-5;-16.37291352;-71.4947403;-1938542.669;2843377.211;False
1.11.58-6; ; ;-1.516416327;20763369.87; 
1.11.58-6;-16.37271755;-71.49532395;-1938512.285;2843313.567;False
1.11.58-6;-16.3725581;-71.49486567;-1938499.328;2843367.632;False
1.11.58-6;-16.37224517;-71.49498219;-1938461.092;2843358.503;False
1.11.58-6;-16.37246258;-71.49560878;-1938478.736;2843284.589;False
1.11.58-6;-16.37257787;-71.49554672;-1938493.064;2843290.122;False
1.11.58-7; ; ;-1.516416327;20763369.87; 
1.11.58-7;-16.37206179;-71.49512866;-1938437.698;2843344.283;False
1.11.58-7;-16.37193492;-71.49519155;-1938421.999;2843338.806;False
1.11.58-7;-16.37199928;-71.49537161;-1938427.291;2843317.542;False
1.11.58-7;-16.37214815;-71.49571397;-1938440.466;2843276.763;False
1.11.58-7;-16.37240666;-71.49564037;-1938471.767;2843281.736;False
1.11.58-7;-16.3721956;-71.49508819;-1938453.93;2843347.126;False
1.11.58-8; ; ;-1.516416327;20763369.87; 
1.11.58-8;-16.37176618;-71.49491076;-1938405.713;2843372.86;False
1.11.58-8;-16.3719244;-71.49516744;-1938421.067;2843341.679;False
1.11.58-8;-16.37205738;-71.49511948;-1938437.296;2843345.383;False
1.11.58-8;-16.37219237;-71.4950827;-1938453.62;2843347.791;False
1.11.58-8;-16.37210911;-71.49480548;-1938447.333;2843380.323;False
1.11.58-9; ; ;-1.516416327;20763369.87; 
1.11.58-9;-16.37173707;-71.49468747;-1938405.108;2843398.568;False
1.11.58-9;-16.37176762;-71.49485867;-1938406.539;2843378.751;False
1.11.58-9;-16.3720971;-71.49477818;-1938446.267;2843383.577;False
1.11.58-9;-16.37204331;-71.49461795;-1938441.967;2843402.455;False
1.11.58-10; ; ;-1.516416327;20763369.87; 
1.11.58-10;-16.37245087;-71.49453062;-1938490.954;2843407.037;False
1.11.58-10;-16.37251879;-71.4945131;-1938499.155;2843408.138;False
1.11.58-10;-16.37243011;-71.49396307;-1938495.671;2843471.687;False
1.11.58-10;-16.37210594;-71.4940221;-1938456.838;2843469.224;False
1.11.58-10;-16.37216876;-71.49448049;-1938458.439;2843416.408;False
1.11.58-10;-16.37214164;-71.4946458;-1938453.168;2843398.011;False
1.11.58-10;-16.37223038;-71.49493391;-1938459.962;2843364.172;False
1.11.58-10;-16.37254253;-71.49482147;-1938498.056;2843372.849;False
1.11.58-10;-16.3724665;-71.49460639;-1938491.835;2843398.239;False
1.11.58-11; ; ;-1.516416327;20763369.87; 
1.11.58-11;-16.3729391;-71.49448476;-1938548.897;2843405.863;False
1.11.58-11;-16.37284912;-71.49390043;-1938545.693;2843473.319;False
1.11.58-11;-16.37251419;-71.49395369;-1938505.668;2843471.652;False
1.11.58-11;-16.37259615;-71.49450862;-1938508.301;2843407.636;False
1.11.58-11;-16.37252019;-71.49458932;-1938498.359;2843399.474;False
1.11.58-11;-16.37257373;-71.49480728;-1938501.901;2843374.051;False
1.11.58-11;-16.372895;-71.49468887;-1938541.142;2843383.286;False
1.11.58-11;-16.37304533;-71.49462877;-1938559.563;2843388.14;False
1.11.58-11;-16.37299352;-71.49446638;-1938555.522;2843407.237;False
1.11.58-12; ; ;-1.516416327;20763369.87; 
1.11.58-12;-16.37333765;-71.4942574;-1938598.591;2843426.446;False
1.11.58-12;-16.37326147;-71.49430032;-1938589.1;2843422.573;False
1.11.58-12;-16.373174;-71.49433847;-1938578.341;2843419.388;False
1.11.58-12;-16.37324795;-71.49454776;-1938584.391;2843394.682;False
1.11.58-12;-16.37355408;-71.49442416;-1938621.919;2843404.704;False
1.11.58-12;-16.37346283;-71.49417665;-1938614.318;2843433.971;False
1.11.58-13; ; ;-1.516416327;20763369.87; 
1.11.58-13;-16.37370625;-71.49415321;-1938643.215;2843433.45;False
1.11.58-13;-16.37363034;-71.49409223;-1938635.065;2843441.358;False
1.11.58-13;-16.37356553;-71.49401011;-1938628.485;2843451.52;False
1.11.58-13;-16.37346723;-71.49408063;-1938616.046;2843444.805;False
1.11.58-13;-16.37357923;-71.49440672;-1938625.094;2843406.354;False
1.11.58-13;-16.37391718;-71.4942828;-1938666.363;2843415.995;False
1.11.58-13;-16.37389464;-71.49422019;-1938664.505;2843423.391;False
1.11.58-14; ; ;-1.516416327;20763369.87; 
1.11.58-14;-16.37291789;-71.49388545;-1938553.962;2843474.12;False
1.11.58-14;-16.37299258;-71.4943378;-1938557.033;2843421.834;False
1.11.58-14;-16.37307516;-71.49459771;-1938563.46;2843391.273;False
1.11.58-14;-16.37321877;-71.49455675;-1938580.849;2843394.044;False
1.11.58-14;-16.37314579;-71.4943276;-1938575.164;2843420.99;False
1.11.58-14;-16.37325766;-71.49429339;-1938588.74;2843423.409;False
1.11.58-14;-16.37333815;-71.49424897;-1938598.757;2843427.396;False
1.11.58-14;-16.37337347;-71.49420275;-1938603.489;2843432.177;False
1.11.58-14;-16.37316367;-71.49382926;-1938583.548;2843477.283;False
1.11.58-15; ; ;-1.516416327;20763369.87; 
1.11.58-15;-16.37301858;-71.49378006;-1938567.122;2843484.759;False
1.11.58-15;-16.37305491;-71.49368541;-1938572.583;2843495.021;False
1.11.58-15;-16.37288335;-71.49352393;-1938554.462;2843515.579;False
1.11.58-15;-16.37290418;-71.49380702;-1938553.34;2843483.195;False
1.11.58-16; ; ;-1.516416327;20763369.87; 
1.11.58-16;-16.37271761;-71.49324011;-1938538.568;2843549.937;False
1.11.58-16;-16.37241142;-71.49330066;-1938501.828;2843547.069;False
1.11.58-16;-16.37249109;-71.49386064;-1938504.128;2843482.508;False
1.11.58-16;-16.37283285;-71.49381467;-1938544.863;2843483.259;False
1.11.58-16;-16.37274962;-71.49326445;-1938542.022;2843546.758;False
1.11.58-17; ; ;-1.516416327;20763369.87; 
1.11.58-17;-16.3720018;-71.49337223;-1938452.796;2843544.3;False
1.11.58-17;-16.3720867;-71.49394383;-1938455.565;2843478.354;False
1.11.58-17;-16.37241555;-71.49387797;-1938495.033;2843481.529;False
1.11.58-17;-16.37233061;-71.49331824;-1938492.112;2843546.13;False
1.11.58-18; ; ;-1.516416327;20763369.87; 
1.11.58-18;-16.37159573;-71.4934438;-1938404.182;2843541.486;False
1.11.58-18;-16.37168041;-71.49400782;-1938407.02;2843476.402;False
1.11.58-18;-16.37200994;-71.4939536;-1938446.422;2843478.249;False
1.11.58-18;-16.37192122;-71.49338643;-1938443.149;2843543.742;False
1.11.58-19; ; ;-1.516416327;20763369.87; 
1.11.58-19;-16.37118018;-71.49352158;-1938354.375;2843538.09;False
1.11.58-19;-16.3712577;-71.49407803;-1938356.468;2843473.958;False
1.11.58-19;-16.3715997;-71.49402227;-1938397.355;2843475.817;False
1.11.58-19;-16.37151848;-71.49345662;-1938394.944;2843541.041;False
1.11.58-20; ; ;-1.516416327;20763369.87; 
1.11.58-20;-16.37076838;-71.49357755;-1938305.285;2843537.12;False
1.11.58-20;-16.37085173;-71.49413944;-1938307.994;2843472.294;False
1.11.58-20;-16.37118923;-71.49409296;-1938348.235;2843473.16;False
1.11.58-20;-16.37110518;-71.49352475;-1938345.524;2843538.71;False
1.11.58-21; ; ;-1.516416327;20763369.87; 
1.11.58-21;-16.37035891;-71.49365181;-1938256.238;2843534.043;False
1.11.58-21;-16.37045077;-71.49422138;-1938259.849;2843468.237;False
1.11.58-21;-16.37078361;-71.49416431;-1938299.676;2843470.363;False
1.11.58-21;-16.37070255;-71.4936045;-1938297.21;2843534.922;False
1.11.58-22; ; ;-1.516416327;20763369.87; 
1.11.58-22;-16.37017191;-71.49403004;-1938229.497;2843493.582;False
1.11.58-22;-16.37010658;-71.49414994;-1938220.309;2843480.835;False
1.11.58-22;-16.37005392;-71.49427868;-1938212.499;2843466.92;False
1.11.58-22;-16.37037228;-71.49422906;-1938250.53;2843468.39;False
1.11.58-22;-16.37027761;-71.49372872;-1938245.716;2843526.382;False
1.11.58-23; ; ;-1.516416327;20763369.87; 
1.11.58-23;-16.37016469;-71.49367512;-1938233.123;2843533.936;False
1.11.58-23;-16.36931924;-71.49380563;-1938132.141;2843530.173;False
1.11.58-23;-16.36954113;-71.4943742;-1938151.043;2843462.781;False
1.11.58-23;-16.36967192;-71.49437067;-1938166.456;2843461.473;False
1.11.58-23;-16.36964642;-71.49396888;-1938168.525;2843507.383;False
1.11.58-23;-16.3701325;-71.49388637;-1938226.678;2843510.394;False
1.11.58-23;-16.37015849;-71.49384692;-1938230.229;2843514.529;False
1.11.58-24; ; ;-1.516416327;20763369.87; 
1.11.58-24;-16.36960124;-71.49437533;-1938158.092;2843461.868;False
1.11.58-24;-16.36960153;-71.49453971;-1938156.054;2843443.218;False
1.11.58-24;-16.36982292;-71.4945658;-1938181.738;2843437.368;False
1.11.58-24;-16.36990226;-71.49441354;-1938192.979;2843453.603;False
1.11.58-25; ; ;-1.516416327;20763369.87; 
1.11.58-25;-16.36989495;-71.49463725;-1938189.3;2843428.322;False
1.11.58-25;-16.36982809;-71.4948268;-1938179.054;2843407.694;False
1.11.58-25;-16.36981335;-71.49500583;-1938175.065;2843387.579;False
1.11.58-25;-16.36993259;-71.49500551;-1938189.08;2843386.058;False
1.11.58-25;-16.36993516;-71.49463996;-1938193.99;2843427.49;False
1.11.58-26; ; ;-1.516416327;20763369.87; 
1.11.58-26;-16.37041371;-71.49450177;-1938251.96;2843436.916;False
1.11.58-26;-16.37038907;-71.49429478;-1938251.675;2843460.717;False
1.11.58-26;-16.37001936;-71.49435406;-1938207.488;2843458.82;False
1.11.58-26;-16.36998089;-71.49498528;-1938195.01;2843387.722;False
1.11.58-26;-16.3702675;-71.49499579;-1938228.553;2843382.787;False
1.11.58-26;-16.3702863;-71.49448463;-1938237.206;2843440.523;False
1.11.58-27; ; ;-1.516416327;20763369.87; 
1.11.58-27;-16.37032245;-71.49452953;-1938240.887;2843434.958;False
1.11.58-27;-16.37030596;-71.49499194;-1938233.12;2843382.722;False
1.11.58-27;-16.37058354;-71.49500515;-1938265.568;2843377.599;False
1.11.58-27;-16.37060181;-71.49453163;-1938273.684;2843431.071;False
1.11.58-28; ; ;-1.516416327;20763369.87; 
1.11.58-28;-16.37046035;-71.49429465;-1938260.051;2843459.8;False
1.11.58-28;-16.37048736;-71.49449373;-1938260.715;2843436.866;False
1.11.58-28;-16.37081593;-71.49443787;-1938300.025;2843438.91;False
1.11.58-28;-16.37079389;-71.4942332;-1938300.015;2843462.415;False
1.11.58-29; ; ;-1.516416327;20763369.87; 
1.11.58-29;-16.37066377;-71.49450577;-1938281.291;2843433.196;False
1.11.58-29;-16.370644;-71.49500584;-1938272.663;2843376.73;False
1.11.58-29;-16.3709735;-71.49503261;-1938311.041;2843369.39;False
1.11.58-29;-16.37099618;-71.49449374;-1938320.499;2843430.219;False
1.11.58-30; ; ;-1.516416327;20763369.87; 
1.11.58-30;-16.37132327;-71.4944486;-1938359.5;2843431.068;False
1.11.58-30;-16.37126356;-71.49417266;-1938355.964;2843463.149;False
1.11.58-30;-16.37087849;-71.49422232;-1938310.093;2843462.544;False
1.11.58-30;-16.37089952;-71.4944492;-1938309.704;2843436.534;False
1.11.58-30;-16.37106903;-71.494425;-1938329.926;2843437.066;False
1.11.58-30;-16.37102324;-71.49503521;-1938316.851;2843368.447;False
1.11.58-30;-16.37131595;-71.49504605;-1938351.107;2843363.394;False
1.11.58-30;-16.37134183;-71.49473142;-1938358.114;2843398.745;False
1.11.58-31; ; ;-1.516416327;20763369.87; 
1.11.58-31;-16.37160952;-71.49410925;-1938397.412;2843465.823;False
1.11.58-31;-16.37128667;-71.49416278;-1938358.804;2843463.967;False
1.11.58-31;-16.37133821;-71.4944616;-1938361.092;2843429.398;False
1.11.58-31;-16.37138294;-71.4948333;-1938361.66;2843386.652;False
1.11.58-31;-16.37134522;-71.49505387;-1938354.447;2843362.124;False
1.11.58-31;-16.37158792;-71.49508799;-1938382.534;2843355.085;False
1.11.58-31;-16.37175102;-71.49508781;-1938401.7;2843352.975;False
1.11.58-31;-16.37167217;-71.49450498;-1938399.783;2843420.117;False
1.11.59-1; ; ;-1.516416327;20763369.87; 
1.11.59-1;-16.37190307;-71.49272887;-1938449.308;2843618.567;False
1.11.59-1;-16.37198266;-71.4932954;-1938451.516;2843553.265;False
1.11.59-1;-16.37231923;-71.49323762;-1938491.791;2843555.423;False
1.11.59-1;-16.37223028;-71.49266739;-1938488.53;2843621.267;False
1.11.59-2; ; ;-1.516416327;20763369.87; 
1.11.59-2;-16.37148091;-71.49280525;-1938398.743;2843615.418;False
1.11.59-2;-16.37158428;-71.49336811;-1938403.791;2843550.221;False
1.11.59-2;-16.37191721;-71.49330645;-1938443.686;2843552.866;False
1.11.59-2;-16.3718272;-71.49273696;-1938440.292;2843618.64;False
1.11.59-3; ; ;-1.516416327;20763369.87; 
1.11.59-3;-16.37213117;-71.4924084;-1938480.151;2843651.94;False
1.11.59-3;-16.37201885;-71.49242988;-1938466.682;2843650.97;False
1.11.59-3;-16.3719989;-71.49224115;-1938466.718;2843672.639;False
1.11.59-3;-16.37187388;-71.49206183;-1938454.29;2843694.613;False
1.11.59-3;-16.37179223;-71.49207394;-1938444.543;2843694.305;False
1.11.59-3;-16.37188064;-71.49264824;-1938447.69;2843628.006;False
1.11.59-3;-16.3722202;-71.49259363;-1938488.276;2843629.765;False
1.11.59-3;-16.37220496;-71.49247988;-1938487.919;2843642.868;False
1.11.59-4; ; ;-1.516416327;20763369.87; 
1.11.59-4;-16.37139135;-71.49214953;-1938396.488;2843690.968;False
1.11.59-4;-16.37147547;-71.49271422;-1938399.251;2843625.814;False
1.11.59-4;-16.37181339;-71.49266249;-1938439.608;2843627.268;False
1.11.59-4;-16.37172834;-71.49210074;-1938436.699;2843692.1;False
1.11.59-5; ; ;-1.516416327;20763369.87; 
1.11.59-5;-16.37162709;-71.49171287;-1938429.693;2843737.42;False
1.11.59-5;-16.37147313;-71.4915014;-1938414.27;2843763.418;False
1.11.59-5;-16.37127117;-71.49121563;-1938394.143;2843798.473;False
1.11.59-5;-16.37123931;-71.49122509;-1938390.281;2843797.815;False
1.11.59-5;-16.37137918;-71.49207684;-1938395.974;2843699.371;False
1.11.59-5;-16.37172168;-71.49202248;-1938436.902;2843701.065;False
1.11.59-5;-16.37167046;-71.49181556;-1938433.494;2843725.205;False
1.11.59-6; ; ;-1.516416327;20763369.87; 
1.11.59-6;-16.37059004;-71.49133797;-1938312.57;2843793.492;False
1.11.59-6;-16.37062499;-71.49171472;-1938311.926;2843750.299;False
1.11.59-6;-16.37123252;-71.49162066;-1938384.494;2843753.033;False
1.11.59-6;-16.37117408;-71.49124139;-1938382.411;2843796.819;False
1.11.59-7; ; ;-1.516416327;20763369.87; 
1.11.59-7;-16.37061256;-71.49180046;-1938309.384;2843740.735;False
1.11.59-7;-16.37066808;-71.49217896;-1938311.134;2843697.076;False
1.11.59-7;-16.37130018;-71.49208664;-1938386.569;2843699.291;False
1.11.59-7;-16.37124295;-71.49170636;-1938384.64;2843743.175;False
1.11.59-8; ; ;-1.516416327;20763369.87; 
1.11.59-8;-16.37113455;-71.49109562;-1938379.604;2843813.87;False
1.11.59-8;-16.37103866;-71.49090535;-1938370.738;2843836.706;False
1.11.59-8;-16.37099118;-71.49094008;-1938364.72;2843833.386;False
1.11.59-8;-16.37108274;-71.49111724;-1938373.244;2843812.094;False
1.11.59-9; ; ;-1.516416327;20763369.87; 
1.11.59-9;-16.37150135;-71.4933755;-1938393.954;2843550.465;False
1.11.59-9;-16.3712775;-71.49216485;-1938382.917;2843690.717;False
1.11.59-9;-16.37069012;-71.49226599;-1938312.627;2843686.915;False
1.11.59-9;-16.3708654;-71.49345302;-1938318.255;2843549.979;False
1.11.60-1; ; ;-1.516416327;20763369.87; 
1.11.60-1;-16.37047191;-71.49101648;-1938302.743;2843831.502;False
1.11.60-1;-16.37039235;-71.4900925;-1938305.047;2843937.353;False
1.11.60-1;-16.36997899;-71.49011844;-1938256.15;2843939.81;False
1.11.60-1;-16.37005493;-71.49106211;-1938253.174;2843831.773;False
1.11.60-2; ; ;-1.516416327;20763369.87; 
1.11.60-2;-16.37051849;-71.49172897;-1938299.232;2843750.073;False
1.11.60-2;-16.37047156;-71.49106446;-1938302.098;2843826.064;False
1.11.60-2;-16.37007086;-71.49110138;-1938254.55;2843827.111;False
1.11.60-2;-16.37013041;-71.49177625;-1938253.037;2843749.78;False
1.11.60-3; ; ;-1.516416327;20763369.87; 
1.11.60-3;-16.37072251;-71.49344656;-1938301.546;2843552.577;False
1.11.60-3;-16.3705303;-71.49184752;-1938299.125;2843736.472;False
1.11.60-3;-16.37011024;-71.49186832;-1938249.507;2843739.599;False
1.11.60-3;-16.37026557;-71.49353032;-1938246.801;2843549.043;False
1.11.60-4; ; ;-1.516416327;20763369.87; 
1.11.60-4;-16.37003376;-71.4918987;-1938240.138;2843737.152;False
1.11.60-4;-16.36966077;-71.49191638;-1938196.089;2843740.018;False
1.11.60-4;-16.36954915;-71.4928665;-1938170.994;2843633.7;False
1.11.60-4;-16.36949153;-71.49303731;-1938162.07;2843615.076;False
1.11.60-4;-16.36953096;-71.4935916;-1938159.715;2843551.686;False
1.11.60-4;-16.37016214;-71.49353477;-1938234.593;2843549.889;False
1.11.60-5; ; ;-1.516416327;20763369.87; 
1.11.60-5;-16.37002571;-71.49179424;-1938240.508;2843749.106;False
1.11.60-5;-16.36989051;-71.49013334;-1938245.566;2843939.275;False
1.11.60-5;-16.36944663;-71.49018621;-1938192.744;2843939.077;False
1.11.60-5;-16.36955688;-71.49184715;-1938184.755;2843749.227;False
1.11.60-6; ; ;-1.516416327;20763369.87; 
1.11.60-6;-16.36928967;-71.49091158;-1938165.155;2843858.844;False
1.11.60-6;-16.36921523;-71.49047612;-1938161.899;2843909.213;False
1.11.60-6;-16.36917375;-71.49040351;-1938157.941;2843917.991;False
1.11.60-6;-16.3691288;-71.4903672;-1938153.117;2843922.696;False
1.11.60-6;-16.36901805;-71.49053749;-1938137.957;2843904.827;False
1.11.60-6;-16.36919855;-71.49095024;-1938153.961;2843855.648;False
1.11.60-7; ; ;-1.516416327;20763369.87; 
1.11.60-7;-16.36929202;-71.49324674;-1938135.988;2843593.925;False
1.11.60-7;-16.36922521;-71.49356981;-1938124.065;2843558.151;False
1.11.60-7;-16.36928543;-71.49361216;-1938130.606;2843552.561;False
1.11.60-7;-16.36946865;-71.49359352;-1938152.37;2843552.282;False
1.11.60-7;-16.36944497;-71.49323714;-1938154.081;2843593.017;False
1.11.60-8; ; ;-1.516416327;20763369.87; 
1.11.60-8;-16.36935385;-71.49253715;-1938152.199;2843673.609;False
1.11.60-8;-16.36931685;-71.49149219;-1938161.027;2843792.627;False
1.11.60-8;-16.36899421;-71.49162379;-1938121.458;2843781.913;False
1.11.60-8;-16.36902288;-71.4923618;-1938115.522;2843697.823;False
1.11.60-8;-16.36900483;-71.49269821;-1938109.159;2843659.898;False
1.11.60-8;-16.36893032;-71.49351548;-1938090.101;2843568.164;False
1.11.60-8;-16.36914282;-71.49352504;-1938114.949;2843564.305;False
1.11.60-8;-16.36929928;-71.49296637;-1938140.375;2843625.634;False
1.11.60-9; ; ;-1.516416327;20763369.87; 
1.11.60-9;-16.36925033;-71.49134751;-1938155.036;2843809.908;False
1.11.60-9;-16.36921436;-71.4911288;-1938153.567;2843835.187;False
1.11.60-9;-16.36897391;-71.49056181;-1938132.464;2843902.644;False
