cluster,name_point,code_point,lat,long,y_proj,x_proj
11, Progreso Con Saenz Penha,CL11_PP_062,-16.392034,-71.524505,-1940413846,2839751838
11, Puente De La Amistad,CL11_PP_063,-16.386754,-71.519502,-1939856.62,2840388.1
11, Plaza San Martin,CL11_PP_064,-16.386949,-71.515625,-1939928385,2840825226
11, Loza Deportiva Urlich Neisser,CL11_PP_065,-16.383228,-71.513128,-1939522.71,2841156986
11, Losa Deportiva,CL11_PP_066,-16.400653,-71.51365,-1941563217,2840870193
11, Calle Tenienete Rodriguez Con Elias Aguirre,CL11_PP_067,-16.399924,-71.518649,-1941414.53,2840312852
11, Parque Vallejo,CL11_PP_068,-16.39986,-71.52296,-1941352658,2839824.85
11, Grifo Servicentro Miraflores,CL11_PP_069,-16.385763,-71.514399,-1939804506,2840979747
11, Colegio Inicial Misti,CL11_PP_070,-16.38937,-71.515636,-1940212663,2840792367
11,Piscina Municipal De Miraflores,CL11_PP_071,-16.39513887,-71.52435492,-1940780474,2839728325
11,Colegio 40151 Cap. Fap. Jose Abelardo Quinhones,CL11_PP_072,-16.3863366,-71.51717083,-1939836.96,2840657914
11,Parque Leoncio Medina Morante,CL11_PP_073,-16.39105677,-71.51897837,-1940368693,2840391.31
11,Cancha De Gras Sintetico Las Lomas,CL11_PP_074,-16.39034318,-71.51093959,-1940386.2,2841312257
