cluster,name_point,code_point,lat,long,y_proj,x_proj
2, Parque_Acuatico_Tingo,CL02_PP_128,-16.431662,-71.563216,-1944580671,2834845891
2, Parque_Morro_De_Arica,CL02_PP_129,-16.433204,-71.563245,-1944761399,2834822474
2, Calle Morro De Arica Con Calle Los Rosales,CL02_PP_130,-16.433128,-71.564356,-1944738476,2834697544
2, Puesto_De_Salud_Caminos_Del_Inca,CL02_PP_131,-16.43451,-71.564006,-1944905187,2834719171
2, 28 De Julio Y Los Balcones,CL02_PP_132,-16.437682,-71.564978,-1945265455,2834567.59
2, Los Molles,CL02_PP_133,-16.440946,-71.565509,-1945642081,2834464785
2, Ovalo_Tingo_Grande,CL02_PP_134,-16.457561,-71.574786,-1947476292,2833196436
2, Costa Verde,CL02_PP_135,-16.458871,-71.579359,-1947572472,2832661138
2, Huayrondo,CL02_PP_136,-16.458592,-71.582779,-1947496605,2832277259
2, Asoc_Tingo_Grande,CL02_PP_137,-16.459969,-71.58265,-1947659922,2832273891
2, Av. Paisajista,CL02_PP_138,-16.455448,-71.561472,-1947396068,2834732804
2, Entrada De Tingro Grande,CL02_PP_139,-16.449408,-71.567481,-1946610968,2834130765
2, Calle Diag. Pampas Del Cusco,CL02_PP_140,-16.447006,-71.566939,-1946335722,2834223569
2, Cruze Pampas Del Cusco,CL02_PP_141,-16.445073,-71.56508,-1946132153,2834459.5
2, Derco Center Roberts,CL02_PP_142,-16.420851,-71.551131,-1943463235,2836356866
2, Urb. Villa Los Girasoles,CL02_PP_143,-16.424085,-71.549598,-1943862389,2836488416
2, Alto Caminos Del Inca,CL02_PP_144,-16.435183,-71.563621,-1944989075,2834754019
2, Colegio Pedro Villena,CL02_PP_145,-16.449844,-71.558707,-1946772819,2835119417
2, Rest. Campestre Mi Chosita,CL02_PP_146,-16.434834,-71.551147,-1945105325,2836172426
2, Complejo Deportivo Puma,CL02_PP_147,-16.436462,-71.54471,-1945377.72,2836880779
2, Rest. Campestre Don Domingo,CL02_PP_148,-16.438512,-71.545447,-1945609198,2836770442
2, Espaldas Del Rest. El Guinhapo Arequipa,CL02_PP_149,-16.438833,-71.540872,-1945704628,2837284822
2, Espalda Del Cementerio De Hunter,CL02_PP_150,-16.45599,-71.557442,-1947510569,2835182425
2, Las Penhas,CL02_PP_151,-16.447653,-71.543978,-1946701356,2836817412
2, Parque Mundo,CL02_PP_152,-16.446477,-71.549435,-1946494364,2836214287
2, Loza Deportiva El Carmen,CL02_PP_153,-16.445216,-71.548316,-1946360382,2836357605
2, Parque El Molle Puerta 2,CL02_PP_154,-16.443907,-71.549224,-1946195186,2836271805
2, Recta Del Puesto De Salud Chilpinilla,CL02_PP_155,-16.440185,-71.551961,-1945723.52,2836010239
2, Calle Paris Con Italia,CL02_PP_156,-16.440342,-71.556959,-1945678.93,2835441706
2, Calle Micaela Bastidas,CL02_PP_157,-16.444649,-71.559498,-1946152738,2835097665
2, Calle Italia Con Berlin,CL02_PP_158,-16.442932,-71.558788,-1945960044,2835200569
2, Calle Alfonso Ugarte,CL02_PP_159,-16.441652,-71.56177,-1945772123,2834879323
2, Parque La Colina,CL02_PP_160,-16.436237,-71.561388,-1945140997,2834993344
2, Loza Deportiva La Colina,CL02_PP_161,-16.438365,-71.559492,-1945414811,2835180443
2, Losa Deportiva De Avelino Ca�Ceres,CL02_PP_162,-16.452731,-71.552454,-1947190771,2835790339
